season,round,driver_id,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,training_races,evaluated_at,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_historical_backtest,last_coded,race_source_url,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,production_eligibility_status,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted
2025,7,noah_gragson,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,38,24,0.8944748734823176,19.848566077059616,21,conventional_speedway,258,2026-07-21 10:32:39,29,0,0,0.19435897854343537,19.134931647592794,23,short_steep_oval,0.00258172548160961,0.01081314470019202,29,26,short_steep_oval,8,0,16.915167636332612,23,29,short_steep_oval,0.09000000000000001,0.36000000000000004,-0.135,verified_pre_race,TRUE,2025-03-22,https://www.nascar.com/news-media/2025/03/22/homestead-miami-pole-cup-series-recap-results/,0,1,0.5,verified_pre_race,TRUE,TRUE,0.09000000000000001,0.36000000000000004,1.0181629763897937,19.713566077059614,18.999931647592792,17.27516763633261,0.002628617300577014,0.01100954359208103,0.0024735148645539744,0.010403936247162354,21,23,24,28,26
2025,7,justin_haley,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,30,1.3651415123810389,24.34744859089228,29,conventional_speedway,258,2026-07-21 10:32:39,28,0,0,0.1846151254457054,19.830333359372503,24,short_steep_oval,0.00158550518774834,0.00423645885841644,33,34,short_steep_oval,9,0,15.19061948512464,28,28,short_steep_oval,-0.18000000000000002,-0.7200000000000001,0.27,verified_pre_race,TRUE,2025-03-29,https://www.nascar.com/news-media/2025/03/29/martinsville-pole-cup-series-recap-results/,1,0,0,verified_pre_race,TRUE,TRUE,-0.18000000000000002,-0.7200000000000001,0.9646402934831231,24.61744859089228,20.100333359372502,14.47061948512464,0.0015294421896285728,0.004086658916512011,0.001439196945744752,0.003861862072272507,29,28,29,34,34
2025,7,zane_smith,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,38,19,0.744527979673869,23.409851108240467,27,conventional_speedway,258,2026-07-21 10:32:39,16,0,0,0.18340071094545196,19.91875670173367,25,short_steep_oval,0.0015428491533542,0.00558607277106612,34,31,short_steep_oval,21,0,16.242450389753287,25,17,short_steep_oval,0,0,-0,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,23.409851108240467,19.91875670173367,16.242450389753287,0.0015428491533542,0.00558607277106612,0.001451812827127179,0.005278796936140397,27,25,25,33,31
2025,7,carson_hocevar,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,29,1.3162005123185645,19.455239404315705,19,conventional_speedway,258,2026-07-21 10:32:39,19,0,0,0.18269747681497375,19.97014038555798,26,short_steep_oval,0.00274738278227889,0.02498683343990837,27,21,short_steep_oval,18,0,16.827958757916434,24,22,short_steep_oval,0.18000000000000002,0.7200000000000001,-0.27,verified_pre_race,TRUE,2025-03-29,https://www.nascar.com/news-media/2025/03/29/martinsville-pole-cup-series-recap-results/,1,0,0,verified_pre_race,TRUE,TRUE,0.18000000000000002,0.7200000000000001,1.0366558464909237,19.185239404315706,19.70014038555798,17.547958757916433,0.002848090423797912,0.02590274697077593,0.002680037903315764,0.02447790190904647,18,24,23,27,21
2025,7,todd_gilliland,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,38,25,0.9340441926817644,20.71693124371658,25,conventional_speedway,258,2026-07-21 10:32:39,10,0,0,0.1821875043329944,20.007485786519897,27,short_steep_oval,0.00150897200879589,0.00729297813555018,35,29,short_steep_oval,27,0,16.054924448178685,26,12,short_steep_oval,,,,,,,,,,,,FALSE,FALSE,0,0,1,20.71693124371658,20.007485786519897,16.054924448178685,0.00150897200879589,0.00729297813555018,0.0014199346147243201,0.006891809723046928,25,26,26,35,29
2025,7,aj_allmendinger,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,23,0.8798967032509455,20.02859890387873,22,conventional_speedway,258,2026-07-21 10:32:39,23,0,0,0.18115739697142216,20.083133926300235,28,short_steep_oval,0.00252442466656034,0.00804793210822665,30,28,short_steep_oval,22,0,13.793849744416695,30,15,short_steep_oval,0.0169,0.0675,-0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,20.02859890387873,20.083133926300235,13.793849744416695,0.00252442466656034,0.00804793210822665,0.002375470151479651,0.007605235573589684,22,27,31,30,28
2025,7,ricky_stenhouse_jr,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,38,34,1.944103130141413,25.105820221510644,31,conventional_speedway,258,2026-07-21 10:32:39,20,0,0,0.16603146255810547,21.22744983861874,29,short_steep_oval,0.00712428913658316,0.01331199287629345,22,25,short_steep_oval,17,0,15.89236204414557,27,24,short_steep_oval,-0.0169,-0.0675,0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,25.105820221510644,21.22744983861874,15.89236204414557,0.00712428913658316,0.01331199287629345,0.006703918092166019,0.012579733578352422,31,30,27,22,25
2025,7,cole_custer,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,38,22,0.8642772351458988,25.797966441576733,34,conventional_speedway,258,2026-07-21 10:32:39,33,0,0,0.16307969314584103,21.458248932341515,30,short_steep_oval,0.00950948079328441,0.00676551844998998,16,30,short_steep_oval,6,0,12.264775075070956,32,31,short_steep_oval,0.18000000000000002,0.7200000000000001,-0.27,verified_pre_race,TRUE,2025-03-29,https://www.nascar.com/news-media/2025/03/29/martinsville-pole-cup-series-recap-results/,1,0,0,verified_pre_race,TRUE,TRUE,0.18000000000000002,0.7200000000000001,1.0366558464909237,25.527966441576734,21.188248932341516,12.984775075070957,0.00985805886145143,0.007013514255724325,0.00927638082732528,0.006627718449437351,34,29,32,16,30
2025,7,john_hunter_nemechek,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,16,0.635191702938542,25.182467566723915,32,conventional_speedway,258,2026-07-21 10:32:39,25,0,0,0.16148406577637792,21.58405432321552,31,short_steep_oval,0.00165199569799273,0.0036128419227101,32,36,short_steep_oval,18,0,14.562099206641795,29,23,short_steep_oval,-0.0169,-0.0675,0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,25.182467566723915,21.58405432321552,14.562099206641795,0.00165199569799273,0.0036128419227101,0.0015545191436833567,0.00341410856141099,32,31,28,32,36
2025,7,shane_van_gisbergen,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,33,1.8514276193848072,24.73118649046414,30,conventional_speedway,258,2026-07-21 10:32:39,34,0,0,0.15185535675082962,22.359028190475403,32,short_steep_oval,0.00381446942569311,0.01639149309736813,25,23,short_steep_oval,3,0,11.60698956313902,34,34,short_steep_oval,0.0844,0.3375,-0.1266,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,24.73118649046414,22.359028190475403,11.60698956313902,0.00381446942569311,0.01639149309736813,0.003589395391549557,0.01548983822576291,30,32,34,25,23
2025,7,riley_herbst,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,38,35,1.9878376408355436,25.19973358181644,33,conventional_speedway,258,2026-07-21 10:32:39,31,0,0,0.1512114895697918,22.411831973038005,33,short_steep_oval,0.00142469972252998,0.00380716572237455,36,35,short_steep_oval,6,0,11.897873311617616,33,32,short_steep_oval,,,,,,,,,,,,FALSE,FALSE,0,0,1,25.19973358181644,22.411831973038005,11.897873311617616,0.00142469972252998,0.00380716572237455,0.0013406348426719492,0.0035977430968579887,33,33,33,36,35
2025,7,erik_jones,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,31,1.3807609804860856,23.831768955944657,28,conventional_speedway,258,2026-07-21 10:32:39,38,0,0,0.14749006657494765,22.71947974493912,34,short_steep_oval,0.00169224432367017,0.00489308702432367,31,33,short_steep_oval,1,0,13.6382031227903,31,37,short_steep_oval,0.09000000000000001,0.36000000000000004,-0.135,verified_pre_race,TRUE,2025-03-22,https://www.nascar.com/news-media/2025/03/22/homestead-miami-pole-cup-series-recap-results/,0,1,0.5,verified_pre_race,TRUE,TRUE,0.09000000000000001,0.36000000000000004,1.0181629763897937,23.696768955944655,22.58447974493912,13.998203122790299,0.0017229805173667536,0.004981960048419666,0.0016213154802367164,0.004707914937268601,28,34,30,31,33
2025,7,ty_dillon,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,28,1.2912093633504895,27.337262783683492,35,conventional_speedway,258,2026-07-21 10:32:39,15,0,0,0.138062979163366,23.5178430299884,35,short_steep_oval,0.00107271531832534,0.00233764391642928,38,37,short_steep_oval,22,0,11.047420844408762,35,16,short_steep_oval,,,,,,,,,,,,FALSE,FALSE,0,0,1,27.337262783683492,23.5178430299884,11.047420844408762,0.00107271531832534,0.00233764391642928,0.001009419395029481,0.0022090559950723662,35,35,35,38,37
2025,7,casey_mears,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Casey Mears,66,garage_66,Garage 66,ford,Ford,38,37,4.20267821813108,33.33153095245361,38,conventional_speedway,258,2026-07-21 10:32:39,35,0,0,0.08673275599909366,28.38358110239912,36,short_steep_oval,0.00288790690499996,0.00553133313821949,26,32,short_steep_oval,2,0,3.739369392395019,38,35,short_steep_oval,,,,,,,,,,,,FALSE,FALSE,0,0,1,33.33153095245361,28.38358110239912,3.739369392395019,0.00288790690499996,0.00553133313821949,0.0027175049998329637,0.005227068393029939,38,36,38,26,32
2025,7,burt_myers,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Burt Myers,50,team_amerivet,Team AmeriVet,chevrolet,Chevrolet,38,38,4.342212133202826,32.92593231201172,37,conventional_speedway,258,2026-07-21 10:32:39,36,0,0,0.08449569845475374,28.61715737037214,37,short_steep_oval,0.00690219963734234,0.01638939229893018,23,24,short_steep_oval,1,0,4.370158756472556,37,38,short_steep_oval,,,,,,,,,,,,FALSE,FALSE,0,0,1,32.92593231201172,28.61715737037214,4.370158756472556,0.00690219963734234,0.01638939229893018,0.0064949330575195035,0.015487852986971331,37,37,37,23,24
2025,7,cody_ware,cup_2025_r07,5553,Cook Out 400,martinsville_speedway,Martinsville Speedway,short_track,cluster_6,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,38,36,2.7136222587833565,32.898531954611485,36,conventional_speedway,258,2026-07-21 10:32:39,30,0,0,0.08438692646835655,28.62856337621474,38,short_steep_oval,0.00135948685781718,0.00209422007863339,37,38,short_steep_oval,7,0,8.990971850204422,36,30,short_steep_oval,,,,,,,,,,,,FALSE,FALSE,0,0,1,32.898531954611485,28.62856337621474,8.990971850204422,0.00135948685781718,0.00209422007863339,0.0012792698846798328,0.0019790222912874373,36,38,36,37,38
2025,8,william_byron,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,1,0,9.983121902630634,2,conventional_speedway,259,2026-07-21 10:34:23,2,0,1,0.4790004123425186,6.744410629652326,1,conventional_speedway,0.15307922888663858,0.3712608752951554,1,1,conventional_speedway,56,0,37.358030885485405,1,1,conventional_speedway,1,4,-1.5,verified_pre_race,TRUE,2025-04-05,https://www.nascar.com/news-media/2025/04/05/darlington-pole-cup-series-recap-results/,1,0,0,verified_pre_race,TRUE,TRUE,1,4,1.2214027581601699,8.483121902630634,5.244410629652326,41.358030885485405,0.18697139237917232,0.45345905708246165,0.17673804643394495,0.43113849537343374,2,1,1,1,1
2025,8,christopher_bell,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,17,0.8302906895098902,10.304224775929248,3,conventional_speedway,259,2026-07-21 10:34:23,3,0,1,0.47216819319016734,6.915355425744532,2,conventional_speedway,0.13428124076242648,0.3265915303573362,3,2,conventional_speedway,39,0,31.503876364588663,4,5,conventional_speedway,0.35624999999999996,1.4249999999999998,-0.5343749999999999,verified_pre_race,TRUE,2025-03-29,https://www.nascar.com/news-media/2025/03/29/martinsville-pole-cup-series-recap-results/,0,1,0.5,verified_pre_race,TRUE,TRUE,0.35624999999999996,1.4249999999999998,1.0738496547270338,9.769849775929247,6.380980425744532,32.92887636458866,0.14419786402904936,0.350710202110999,0.13630560517385726,0.3334472351772927,3,2,3,2,2
2025,8,denny_hamlin,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,3,0.3218180967092537,12.52649261999948,8,conventional_speedway,259,2026-07-21 10:34:23,1,1,1,0.4534756867600428,7.405518849082896,3,conventional_speedway,0.08161476451870783,0.27449483714605344,5,4,conventional_speedway,48,0,34.75386475682956,2,2,conventional_speedway,0.42749999999999994,1.7099999999999997,-0.6412499999999999,verified_pre_race,TRUE,2025-03-29,https://www.nascar.com/news-media/2025/03/29/martinsville-pole-cup-series-recap-results/,0,1,0.5,verified_pre_race,TRUE,TRUE,0.42749999999999994,1.7099999999999997,1.0892615613440657,11.885242619999481,6.764268849082896,36.46386475682956,0.08889982582837595,0.2989966748905952,0.08403414739171276,0.2842791968108134,8,3,2,4,4
2025,8,kyle_larson,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,19,1.0450311285868097,8.231924540832072,1,conventional_speedway,259,2026-07-21 10:34:23,37,0,0,0.4419793796941108,7.724081702863909,4,conventional_speedway,0.14405076786369203,0.3040716346797098,2,3,conventional_speedway,1,0,32.65131972669384,3,36,conventional_speedway,0.5971,2.3885,-0.8957,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,8.231924540832072,7.724081702863909,32.65131972669384,0.14405076786369203,0.3040716346797098,0.13616655989761275,0.28910435245250926,1,4,4,3,3
2025,8,tyler_reddick,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,38,7,0.6249122314281607,10.481381728272153,4,conventional_speedway,259,2026-07-21 10:34:23,4,0,0,0.3744119105268333,9.893525278113335,5,conventional_speedway,0.06869554525758308,0.2086240999932469,6,6,conventional_speedway,41,0,30.93851969883288,5,4,conventional_speedway,0.1894,0.7575,-0.2841,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,10.481381728272153,9.893525278113335,30.93851969883288,0.06869554525758308,0.2086240999932469,0.06493569049813817,0.1983550205137232,4,6,6,6,6
2025,8,ryan_blaney,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,38,9,0.6354444600477369,14.541556967813747,10,conventional_speedway,259,2026-07-21 10:34:23,5,0,0,0.3703547394216564,10.041677955307993,6,conventional_speedway,0.08215860189898633,0.22462341476617043,4,5,conventional_speedway,43,0,30.43787801542871,6,3,conventional_speedway,0.1894,0.7575,-0.2841,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,14.541556967813747,10.041677955307993,30.43787801542871,0.08215860189898633,0.22462341476617043,0.07766188512905657,0.21356680290171906,10,7,7,5,5
2025,8,bubba_wallace,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,38,5,0.4183635257220448,14.12757581137348,9,conventional_speedway,259,2026-07-21 10:34:23,21,0,0,0.3621649397671336,10.347532269610385,7,conventional_speedway,0.04303756027065348,0.18754538960981224,7,7,conventional_speedway,25,0,30.30019790141329,7,14,conventional_speedway,0.35624999999999996,1.4249999999999998,-0.5343749999999999,verified_pre_race,TRUE,2025-03-29,https://www.nascar.com/news-media/2025/03/29/martinsville-pole-cup-series-recap-results/,0,1,0.5,verified_pre_race,TRUE,TRUE,0.35624999999999996,1.4249999999999998,1.0738496547270338,13.59320081137348,9.813157269610384,31.725197901413292,0.046215869236935145,0.2013955518781439,0.043686375435542074,0.1914822823703251,9,5,5,7,7
2025,8,alex_bowman,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,33,2.6985910218602225,11.256434617097568,6,conventional_speedway,259,2026-07-21 10:34:23,35,0,0,0.32695345795804975,11.772278612561172,8,conventional_speedway,0.01824626397903427,0.0902085957411863,12,11,conventional_speedway,3,0,26.1942435464036,9,34,conventional_speedway,0.1031,0.4125,-0.1547,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,11.256434617097568,11.772278612561172,26.1942435464036,0.01824626397903427,0.0902085957411863,0.017247606755972384,0.0857682686676006,6,8,9,12,11
2025,8,chase_elliott,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,15,0.7823105369096037,11.357916890070856,7,conventional_speedway,259,2026-07-21 10:34:23,8,0,0,0.32196156712788604,11.989551920882931,9,conventional_speedway,0.0227053740611248,0.12296264819627184,11,8,conventional_speedway,29,0,27.464933758597873,8,10,conventional_speedway,0.1369,0.5475,-0.2053,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,11.357916890070856,11.989551920882931,27.464933758597873,0.0227053740611248,0.12296264819627184,0.021462660164487182,0.11691007226002526,7,9,8,11,8
2025,8,joey_logano,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Joey Logano,22,team_penske,Team Penske,ford,Ford,38,18,0.9122080232177114,10.851119689820456,5,conventional_speedway,259,2026-07-21 10:34:23,13,0,0,0.31916580725243926,12.112985220803711,10,conventional_speedway,0.04181257971430766,0.10117172120532462,8,10,conventional_speedway,33,0,24.87528438450088,12,7,conventional_speedway,0.0844,0.3375,-0.1266,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,10.851119689820456,12.112985220803711,24.87528438450088,0.04181257971430766,0.10117172120532462,0.03952408740736065,0.09619175749944729,5,10,12,8,10
2025,8,austin_cindric,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Austin Cindric,2,team_penske,Team Penske,ford,Ford,38,6,0.6009221551280174,15.36567092271983,11,conventional_speedway,259,2026-07-21 10:34:23,11,0,0,0.31201173832036144,12.434655943499966,11,conventional_speedway,0.02892108560136134,0.0736297825191558,9,12,conventional_speedway,29,0,25.175914765925153,11,11,conventional_speedway,0.18000000000000002,0.7200000000000001,-0.27,verified_pre_race,TRUE,2025-04-05,https://www.nascar.com/news-media/2025/04/05/darlington-pole-cup-series-recap-results/,1,0,0,verified_pre_race,TRUE,TRUE,0.18000000000000002,0.7200000000000001,1.0366558464909237,15.09567092271983,12.164655943499966,25.895914765925152,0.029981212475515703,0.07632874452433808,0.028340276312954955,0.07257162373092035,11,11,11,9,12
2025,8,chase_briscoe,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,4,0.3633618873753741,16.13906958738123,12,conventional_speedway,259,2026-07-21 10:34:23,28,0,0,0.30136932630160274,12.929047717132164,12,conventional_speedway,0.01447142204614841,0.05148270137371014,14,16,conventional_speedway,9,0,26.043836541936024,10,28,conventional_speedway,0.1706,0.6825,-0.2559,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,16.13906958738123,12.929047717132164,26.043836541936024,0.01447142204614841,0.05148270137371014,0.013679370030954006,0.048948574433225665,12,12,10,14,17
2025,8,ross_chastain,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,25,1.7448392079764077,16.450656146451927,13,conventional_speedway,259,2026-07-21 10:34:23,7,0,0,0.2946362598339841,13.25193454330076,13,conventional_speedway,0.01427782027739552,0.06164084638246531,15,13,conventional_speedway,30,0,22.36117655134617,16,9,conventional_speedway,0.1031,0.4125,-0.1547,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,16.450656146451927,13.25193454330076,22.36117655134617,0.01427782027739552,0.06164084638246531,0.01349636450288824,0.05860670626774636,13,13,16,15,14
2025,8,ryan_preece,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,2,0.29080653466272627,21.905422502418972,24,conventional_speedway,259,2026-07-21 10:34:23,26,0,0,0.2818007546447897,13.889972953367652,14,conventional_speedway,0.01412149010633711,0.11747137249635012,16,9,conventional_speedway,19,0,22.998414678126935,14,20,conventional_speedway,0,0,-0,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,21.905422502418972,13.889972953367652,22.998414678126935,0.01412149010633711,0.11747137249635012,0.013348590617910607,0.11168909297652091,24,14,14,16,9
2025,8,chris_buescher,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,38,14,0.7653419463558446,16.52894904854247,14,conventional_speedway,259,2026-07-21 10:34:23,6,0,0,0.27780073960713303,14.095019545161437,15,conventional_speedway,0.0121828681464644,0.04097548460269219,17,19,conventional_speedway,38,0,22.405031611199725,15,6,conventional_speedway,0.0169,0.0675,-0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,16.52894904854247,14.095019545161437,22.405031611199725,0.0121828681464644,0.04097548460269219,0.011516073602328841,0.0389585531546444,14,15,15,17,19
2025,8,kyle_busch,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,8,0.6319337171745448,16.719322852804346,15,conventional_speedway,259,2026-07-21 10:34:23,10,0,0,0.27619570444008446,14.178144461574124,16,conventional_speedway,0.01702944636422758,0.0475869068770435,13,18,conventional_speedway,27,0,23.38354623649863,13,12,conventional_speedway,0.0169,0.0675,-0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,not_production_eligible,FALSE,FALSE,0,0,1,16.719322852804346,14.178144461574124,23.38354623649863,0.01702944636422758,0.0475869068770435,0.016097388183115974,0.045244542169797924,15,16,13,13,18
2025,8,josh_berry,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,24,1.677549969573556,17.217877653824743,16,conventional_speedway,259,2026-07-21 10:34:23,36,0,0,0.2480405499743548,15.718679788566742,17,conventional_speedway,0.02738240870856886,0.06112607360664084,10,14,conventional_speedway,7,0,19.19451782496264,19,31,conventional_speedway,0.18000000000000002,0.7200000000000001,-0.27,verified_pre_race,TRUE,2025-04-05,https://www.nascar.com/news-media/2025/04/05/darlington-pole-cup-series-recap-results/,1,0,0,verified_pre_race,TRUE,TRUE,0.18000000000000002,0.7200000000000001,1.0366558464909237,16.947877653824744,15.448679788566743,19.91451782496264,0.028386134078741892,0.06336670157735877,0.026832499983284772,0.06024760989584057,16,17,19,10,13
