"season","round","driver_code","win_books","win_avg_american_odds","win_avg_decimal_odds","win_best_american_odds","win_best_decimal_odds","win_best_sportsbook","win_market_implied_probability","win_market_no_vig_probability","podium_books","podium_avg_american_odds","podium_avg_decimal_odds","podium_best_american_odds","podium_best_decimal_odds","podium_best_sportsbook","podium_market_implied_probability","podium_market_no_vig_probability","driver_name","race_name","win_source_url","podium_source_url","source_market","source_note","odds_timestamp","source_ref_id","podium_market_avg_american_odds","podium_market_avg_decimal_odds","podium_market_best_american_odds","podium_market_best_decimal_odds","podium_market_probability","podium_market_no_vig_probability_only","podium_estimated_probability","podium_estimated_decimal_odds","podium_estimated_american_odds","podium_effective_avg_decimal_odds","podium_effective_avg_american_odds","podium_effective_best_decimal_odds","podium_effective_best_american_odds","podium_effective_probability","podium_effective_no_vig_probability","podium_odds_source"
"2025","10","STR","","","","","","","","","","","","","","","","","Lance Stroll","Canadian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","10","TSU","","","","","","","","","","","","","","","","","Yuki Tsunoda","Canadian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","10","VER","1","150","2.5","150","2.5","BetMGM","0.4","0.321988993072309","1","-350","1.28571428571429","-350","1.28571428571429","BetMGM","0.777777777777778","0.715005553841348","Max Verstappen","Canadian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-canadian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-canadian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-06-15","turn859794search5","","","","","","","","","","","","","","","",""
"2025","11","ALB","","","","","","","","","","","","","","","","","Alexander Albon","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","ALO","","","","","","","","","","","","","","","","","Fernando Alonso","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","ANT","1","15000","151","15000","151","BetMGM","0.00662251655629139","0.00553678990691647","1","1200","13","1200","13","BetMGM","0.0769230769230769","0.0586977851420076","Kimi Antonelli","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","BEA","","","","","","","","","","","","","","","","","Oliver Bearman","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","BOR","1","50000","501","50000","501","BetMGM","0.00199600798403193","0.00166877300587702","1","2500","26","2500","26","BetMGM","0.0384615384615385","0.0293488925710038","Gabriel Bortoleto","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","COL","","","","","","","","","","","","","","","","","Franco Colapinto","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","GAS","1","75000","751","75000","751","BetMGM","0.00133155792276964","0.0011132560265571","1","3000","31","3000","31","BetMGM","0.032258064516129","0.0246152002208419","Pierre Gasly","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","HAD","","","","","","","","","","","","","","","","","Isack Hadjar","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","HAM","1","2500","26","2500","26","BetMGM","0.0384615384615385","0.0321559721517072","1","100","2","100","2","BetMGM","0.5","0.381535603423049","Lewis Hamilton","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","HUL","","","","","","","","","","","","","","","","","Nico Hulkenberg","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","LAW","1","25000","251","25000","251","BetMGM","0.00398406374501992","0.00333089751372265","1","1600","17","1600","17","BetMGM","0.0588235294117647","0.0448865415791823","Liam Lawson","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","LEC","1","800","9","800","9","BetMGM","0.111111111111111","0.0928950306604875","1","-155","1.64516129032258","-155","1.64516129032258","BetMGM","0.607843137254902","0.463827596318217","Charles Leclerc","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","NOR","1","-250","1.4","-250","1.4","BetMGM","0.714285714285714","0.597182339960277","1","-900","1.11111111111111","-900","1.11111111111111","BetMGM","0.9","0.686764086161489","Lando Norris","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","OCO","","","","","","","","","","","","","","","","","Esteban Ocon","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","PIA","1","350","4.5","350","4.5","BetMGM","0.222222222222222","0.185790061320975","1","-450","1.22222222222222","-450","1.22222222222222","BetMGM","0.818181818181818","0.624330987419535","Oscar Piastri","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","RUS","1","3300","34","3300","34","BetMGM","0.0294117647058823","0.0245898610571879","1","125","2.25","125","2.25","BetMGM","0.444444444444444","0.339142758598266","George Russell","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","11","SAI","","","","","","","","","","","","","","","","","Carlos Sainz","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","STR","","","","","","","","","","","","","","","","","Lance Stroll","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","TSU","","","","","","","","","","","","","","","","","Yuki Tsunoda","Austrian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","11","VER","1","1400","15","1400","15","BetMGM","0.0666666666666667","0.0557370183962925","1","120","2.2","120","2.2","BetMGM","0.454545454545455","0.346850548566408","Max Verstappen","Austrian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-austrian-grand-prix-predictions-start-time/","Win and podium.","Win source: SportsBettingDime / BetMGM","2025-06-29","turn859794search4","","","","","","","","","","","","","","","",""
"2025","12","ALB","","","","","","","","","","","","","","","","","Alexander Albon","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","ALO","1","15000","151","15000","151","BetMGM","0.00662251655629139","0.00556166177656779","1","2500","26","2500","26","BetMGM","0.0384615384615385","0.0350881201165577","Fernando Alonso","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","ANT","1","15000","151","15000","151","BetMGM","0.00662251655629139","0.00556166177656779","1","3300","34","3300","34","BetMGM","0.0294117647058823","0.0268320918538382","Kimi Antonelli","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","BEA","","","","","","","","","","","","","","","","","Oliver Bearman","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","BOR","","","","","","","","","","","","","","","","","Gabriel Bortoleto","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","COL","","","","","","","","","","","","","","","","","Franco Colapinto","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","GAS","","","","","","","","","","","","","","","","","Pierre Gasly","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","HAD","","","","","","","","","","","","","","","","","Isack Hadjar","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","HAM","1","1000","11","1000","11","BetMGM","0.0909090909090909","0.0763464480237942","1","125","2.25","125","2.25","BetMGM","0.444444444444444","0.405462721346888","Lewis Hamilton","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","HUL","","","","","","","","","","","","","","","","","Nico Hulkenberg","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","LAW","","","","","","","","","","","","","","","","","Liam Lawson","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","LEC","1","2200","23","2200","23","BetMGM","0.0434782608695652","0.0365135186200755","1","225","3.25","225","3.25","BetMGM","0.307692307692308","0.280704960932461","Charles Leclerc","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","NOR","1","300","4","300","4","BetMGM","0.25","0.209952732065434","1","-235","1.42553191489362","-235","1.42553191489362","BetMGM","0.701492537313433","0.639965414663186","Lando Norris","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","OCO","1","150000","1501","150000","1501","BetMGM","0.00066622251832111","0.00055950095154013","1","50000","501","50000","501","BetMGM","0.00199600798403193","0.00182094036533033","Esteban Ocon","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","PIA","1","200","3","200","3","BetMGM","0.333333333333333","0.279936976087245","1","-275","1.36363636363636","-275","1.36363636363636","BetMGM","0.733333333333333","0.669013490222366","Oscar Piastri","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","RUS","1","2500","26","2500","26","BetMGM","0.0384615384615385","0.0323004203177591","1","275","3.75","275","3.75","BetMGM","0.266666666666667","0.243277632808133","George Russell","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","SAI","1","25000","251","25000","251","BetMGM","0.00398406374501992","0.0033458602719591","1","6600","67","6600","67","BetMGM","0.0149253731343283","0.0136162854183656","Carlos Sainz","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","12","STR","","","","","","","","","","","","","","","","","Lance Stroll","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","TSU","","","","","","","","","","","","","","","","","Yuki Tsunoda","British GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","12","VER","1","140","2.4","140","2.4","BetMGM","0.416666666666667","0.349921220109057","1","-300","1.33333333333333","-300","1.33333333333333","BetMGM","0.75","0.684218342272874","Max Verstappen","British GP","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","https://www.sportsbettingdime.com/news/racing/f1-picks-props-odds-2025-british-grand-prix-predictions/","Race winner, Top-3/Podium, and Top-6.","Win source: SportsBettingDime / BetMGM","2025-07-06","turn436103search1","","","","","","","","","","","","","","","",""
"2025","13","ALB","1","10000","101","10000","101","BetMGM","0.0099009900990099","0.00813126933617365","1","1200","13","1200","13","BetMGM","0.0769230769230769","0.0688841552189263","Alexander Albon","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","ALO","","","","","","","","","","","","","","","","","Fernando Alonso","Belgian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","13","ANT","","","","","","","","","","","","","","","","","Kimi Antonelli","Belgian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","13","BEA","1","30000","301","30000","301","BetMGM","0.00332225913621262","0.00272843256795195","1","4000","41","4000","41","BetMGM","0.024390243902439","0.02184131750844","Oliver Bearman","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","BOR","1","25000","251","25000","251","BetMGM","0.00398406374501992","0.0032719450316874","1","2500","26","2500","26","BetMGM","0.0384615384615385","0.0344420776094632","Gabriel Bortoleto","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","COL","","","","","","","","","","","","","","","","","Franco Colapinto","Belgian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","13","GAS","1","30000","301","30000","301","BetMGM","0.00332225913621262","0.00272843256795195","1","4000","41","4000","41","BetMGM","0.024390243902439","0.02184131750844","Pierre Gasly","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","HAD","1","15000","151","15000","151","BetMGM","0.00662251655629139","0.00543879604604992","1","1400","15","1400","15","BetMGM","0.0666666666666667","0.0596996011897361","Isack Hadjar","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","HAM","1","10000","101","10000","101","BetMGM","0.0099009900990099","0.00813126933617365","1","2000","21","2000","21","BetMGM","0.0476190476190476","0.042642572278383","Lewis Hamilton","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","HUL","1","30000","301","30000","301","BetMGM","0.00332225913621262","0.00272843256795195","1","4000","41","4000","41","BetMGM","0.024390243902439","0.02184131750844","Nico Hulkenberg","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","LAW","1","25000","251","25000","251","BetMGM","0.00398406374501992","0.0032719450316874","1","2500","26","2500","26","BetMGM","0.0384615384615385","0.0344420776094632","Liam Lawson","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","LEC","1","1200","13","1200","13","BetMGM","0.0769230769230769","0.063173707919503","1","150","2.5","150","2.5","BetMGM","0.4","0.358197607138417","Charles Leclerc","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","NOR","1","130","2.3","130","2.3","BetMGM","0.434782608695652","0.357068783892843","1","-625","1.16","-625","1.16","BetMGM","0.862068965517241","0.771977601591415","Lando Norris","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","OCO","1","30000","301","30000","301","BetMGM","0.00332225913621262","0.00272843256795195","1","4000","41","4000","41","BetMGM","0.024390243902439","0.02184131750844","Esteban Ocon","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","PIA","1","150","2.5","150","2.5","BetMGM","0.4","0.328503281181415","1","-550","1.18181818181818","-550","1.18181818181818","BetMGM","0.846153846153846","0.75772570740819","Oscar Piastri","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","RUS","1","3300","34","3300","34","BetMGM","0.0294117647058823","0.0241546530280452","1","600","7","600","7","BetMGM","0.142857142857143","0.127927716835149","George Russell","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","SAI","","","","","","","","","","","","","","","","","Carlos Sainz","Belgian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","13","STR","","","","","","","","","","","","","","","","","Lance Stroll","Belgian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","13","TSU","1","15000","151","15000","151","BetMGM","0.00662251655629139","0.00543879604604992","1","1400","15","1400","15","BetMGM","0.0666666666666667","0.0596996011897361","Yuki Tsunoda","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","13","VER","1","350","4.5","350","4.5","BetMGM","0.222222222222222","0.182501822878564","1","-200","1.5","-200","1.5","BetMGM","0.666666666666667","0.596996011897361","Max Verstappen","Belgian GP","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","https://www.sportsbettingdime.com/news/racing/f1-picks-odds-2025-belgian-grand-prix-predictions-start-time/","Win and Top 3/Podium.","Win source: SportsBettingDime / BetMGM","2025-07-27","turn859794search6","","","","","","","","","","","","","","","",""
"2025","14","ALB","1","25000","251","25000","251","DraftKings","0.00398406374501992","0.00331452295379633","1","7000","71","7000","71","DraftKings","0.0140845070422535","0.0120195731210542","Alexander Albon","Hungarian GP","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-08-01 12:40 ET","turn910702search3","","","","","","","","","","","","","","","",""
"2025","14","ALO","1","25000","251","25000","251","DraftKings","0.00398406374501992","0.00331452295379633","1","6500","66","6500","66","DraftKings","0.0151515151515152","0.0129301468423461","Fernando Alonso","Hungarian GP","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-08-01 12:40 ET","turn910702search3","","","","","","","","","","","","","","","",""
"2025","14","ANT","1","6500","66","6500","66","DraftKings","0.0151515151515152","0.012605231233377","1","750","8.5","750","8.5","DraftKings","0.117647058823529","0.100398787246452","Kimi Antonelli","Hungarian GP","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-08-01 12:40 ET","turn910702search3","","","","","","","","","","","","","","","",""
"2025","14","BEA","","","","","","","","","","","","","","","","","Oliver Bearman","Hungarian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","14","BOR","","","","","","","","","","","","","","","","","Gabriel Bortoleto","Hungarian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","14","COL","","","","","","","","","","","","","","","","","Franco Colapinto","Hungarian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
"2025","14","GAS","1","30000","301","30000","301","DraftKings","0.00332225913621262","0.00276393774552452","1","15000","151","15000","151","DraftKings","0.00662251655629139","0.00565158736155527","Pierre Gasly","Hungarian GP","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-08-01 12:40 ET","turn910702search3","","","","","","","","","","","","","","","",""
"2025","14","HAD","1","25000","251","25000","251","DraftKings","0.00398406374501992","0.00331452295379633","1","8000","81","8000","81","DraftKings","0.0123456790123457","0.0105356752048746","Isack Hadjar","Hungarian GP","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-08-01 12:40 ET","turn910702search3","","","","","","","","","","","","","","","",""
"2025","14","HAM","1","1800","19","1800","19","DraftKings","0.0526315789473684","0.0437865927054148","1","260","3.6","260","3.6","DraftKings","0.277777777777778","0.237052692109679","Lewis Hamilton","Hungarian GP","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","https://www.sportsbettingdime.com/news/racing/hungarian-grand-prix-odds-schedule-picks-best-bets-2025/","Race winner, Top-3/Podium, and Top-10.","Win source: SportsBettingDime / DraftKings","2025-08-01 12:40 ET","turn910702search3","","","","","","","","","","","","","","","",""
"2025","14","HUL","","","","","","","","","","","","","","","","","Nico Hulkenberg","Hungarian GP","","","","No usable odds found in the searched sources.","","","","","","","","","","","","","","","","","",""
